id,source,create_time,create_time_ms,currency_pair,base_currency,quote_currency,side,role,amount,price,order_id,fee,fee_currency
spot_9250540071,spot,1716198756,1716198756350,BTC_USDT,BTC,USDT,buy,taker,7e-05,66888.1,588550292585.0,7e-08,BTC
spot_9251803579,spot,1716204336,1716204336367,BTC_USDT,BTC,USDT,sell,taker,6e-05,67250.0,588597111756.0,0.004035,USDT
spot_9279589265,spot,1716299117,1716299117560,TRX_USDT,TRX,USDT,buy,taker,59.21,0.1239,589542765235.0,0.05921,TRX
spot_9279589264,spot,1716299117,1716299117560,TRX_USDT,TRX,USDT,buy,taker,96.0,0.12386,589542765235.0,0.096,TRX
spot_9283659019,spot,1716310428,1716310428610,TRX_USDT,TRX,USDT,buy,taker,355.98,0.12357,589678384578.0,0.35598,TRX
spot_9292973930,spot,1716344571,1716344571567,TRX_USDT,TRX,USDT,buy,taker,249.96,0.12386,590001034666.0,0.24996,TRX
spot_9292973928,spot,1716344571,1716344571561,TRX_USDT,TRX,USDT,buy,taker,121.16,0.12386,590001034619.0,0.12116,TRX
spot_9292973929,spot,1716344571,1716344571561,TRX_USDT,TRX,USDT,buy,taker,128.8,0.12386,590001034619.0,0.1288,TRX
spot_9293154754,spot,1716345234,1716345234670,TRX_USDT,TRX,USDT,buy,taker,232.83,0.12379,590006948936.0,0.23283,TRX
spot_9293154755,spot,1716345234,1716345234670,TRX_USDT,TRX,USDT,buy,taker,232.83,0.12379,590006948939.0,0.23283,TRX
spot_9293497859,spot,1716346488,1716346488301,TRX_USDT,TRX,USDT,sell,taker,280.26,0.12377,590018357972.0,0.0346877802,USDT
spot_9293721411,spot,1716347356,1716347356524,TRX_USDT,TRX,USDT,buy,taker,287.65,0.12371,590025989898.0,0.28765,TRX
spot_9293738883,spot,1716347431,1716347431961,TRX_USDT,TRX,USDT,sell,taker,258.39,0.12368,590026657946.0,0.0319576752,USDT
spot_9293738851,spot,1716347431,1716347431913,TRX_USDT,TRX,USDT,sell,taker,180.24,0.12368,590026657500.0,0.0222920832,USDT
spot_9293738852,spot,1716347431,1716347431913,TRX_USDT,TRX,USDT,sell,taker,109.95,0.12368,590026657500.0,0.013598616,USDT
spot_9295771792,spot,1716354375,1716354375172,TRX_USDT,TRX,USDT,buy,taker,277.48,0.12323,590092217616.0,0.27748,TRX
spot_9295771768,spot,1716354375,1716354375154,TRX_USDT,TRX,USDT,sell,taker,81.18,0.12322,590092217370.0,0.0100029996,USDT
spot_9295771769,spot,1716354375,1716354375154,TRX_USDT,TRX,USDT,sell,taker,196.3,0.12322,590092217370.0,0.024188086,USDT
earn_USDT_1719761428342,earn,1719761428,1719761428342,USDT_USDT,USDT,USDT,earn,earn,66.364163,0.0,,0.0,USDT
spot_10334466924,spot,1719761493,1719761493251,TRX_USDT,TRX,USDT,sell,taker,933.53,0.1252,621184819064.0,0.116877956,USDT
earn_USDT_1719761503122,earn,1719761503,1719761503122,USDT_USDT,USDT,USDT,earn,earn,124.881078,0.0,,0.0,USDT
earn_USDT_1719767496281,earn,1719767496,1719767496281,USDT_USDT,USDT,USDT,earn,earn,0.000573,0.0,,0.0,USDT
earn_USDT_1719771096816,earn,1719771096,1719771096816,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719774789381,earn,1719774789,1719774789381,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719778386117,earn,1719778386,1719778386117,USDT_USDT,USDT,USDT,earn,earn,0.000573,0.0,,0.0,USDT
earn_USDT_1719781888087,earn,1719781888,1719781888087,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719785565394,earn,1719785565,1719785565394,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719789171958,earn,1719789171,1719789171958,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719792658578,earn,1719792658,1719792658578,USDT_USDT,USDT,USDT,earn,earn,0.000573,0.0,,0.0,USDT
earn_USDT_1719796396322,earn,1719796396,1719796396322,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719799983901,earn,1719799983,1719799983901,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719803547487,earn,1719803547,1719803547487,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719807180891,earn,1719807180,1719807180891,USDT_USDT,USDT,USDT,earn,earn,0.000573,0.0,,0.0,USDT
earn_USDT_1719810780493,earn,1719810780,1719810780493,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719814257937,earn,1719814257,1719814257937,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719817986228,earn,1719817986,1719817986228,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719821583778,earn,1719821583,1719821583778,USDT_USDT,USDT,USDT,earn,earn,0.000573,0.0,,0.0,USDT
earn_USDT_1719825072650,earn,1719825072,1719825072650,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719828786927,earn,1719828786,1719828786927,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719832383317,earn,1719832383,1719832383317,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719835989247,earn,1719835989,1719835989247,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1719839586702,earn,1719839586,1719839586702,USDT_USDT,USDT,USDT,earn,earn,0.000654,0.0,,0.0,USDT
earn_USDT_1719843138553,earn,1719843138,1719843138553,USDT_USDT,USDT,USDT,earn,earn,0.000956,0.0,,0.0,USDT
earn_USDT_1719846792145,earn,1719846792,1719846792145,USDT_USDT,USDT,USDT,earn,earn,0.001266,0.0,,0.0,USDT
earn_USDT_1719850311255,earn,1719850311,1719850311255,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719853983372,earn,1719853983,1719853983372,USDT_USDT,USDT,USDT,earn,earn,0.000765,0.0,,0.0,USDT
earn_USDT_1719857589268,earn,1719857589,1719857589268,USDT_USDT,USDT,USDT,earn,earn,0.000956,0.0,,0.0,USDT
earn_USDT_1719861168681,earn,1719861168,1719861168681,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719864789457,earn,1719864789,1719864789457,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719868386255,earn,1719868386,1719868386255,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719871890988,earn,1719871890,1719871890988,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719875584184,earn,1719875584,1719875584184,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719879075195,earn,1719879075,1719879075195,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1719882648769,earn,1719882648,1719882648769,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719886359359,earn,1719886359,1719886359359,USDT_USDT,USDT,USDT,earn,earn,0.00109,0.0,,0.0,USDT
earn_USDT_1719889989482,earn,1719889989,1719889989482,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719893514258,earn,1719893514,1719893514258,USDT_USDT,USDT,USDT,earn,earn,0.001147,0.0,,0.0,USDT
earn_USDT_1719897109045,earn,1719897109,1719897109045,USDT_USDT,USDT,USDT,earn,earn,0.0012,0.0,,0.0,USDT
earn_USDT_1719900693739,earn,1719900693,1719900693739,USDT_USDT,USDT,USDT,earn,earn,0.001199,0.0,,0.0,USDT
earn_USDT_1719904275455,earn,1719904275,1719904275455,USDT_USDT,USDT,USDT,earn,earn,0.001147,0.0,,0.0,USDT
earn_USDT_1719907992743,earn,1719907992,1719907992743,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719911509083,earn,1719911509,1719911509083,USDT_USDT,USDT,USDT,earn,earn,0.001308,0.0,,0.0,USDT
earn_USDT_1719915195295,earn,1719915195,1719915195295,USDT_USDT,USDT,USDT,earn,earn,0.001339,0.0,,0.0,USDT
earn_USDT_1719918792161,earn,1719918792,1719918792161,USDT_USDT,USDT,USDT,earn,earn,0.001339,0.0,,0.0,USDT
earn_USDT_1719922288101,earn,1719922288,1719922288101,USDT_USDT,USDT,USDT,earn,earn,0.001309,0.0,,0.0,USDT
earn_USDT_1719925872355,earn,1719925872,1719925872355,USDT_USDT,USDT,USDT,earn,earn,0.001308,0.0,,0.0,USDT
earn_USDT_1719929502500,earn,1719929502,1719929502500,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719933186660,earn,1719933186,1719933186660,USDT_USDT,USDT,USDT,earn,earn,0.001308,0.0,,0.0,USDT
earn_USDT_1719936715087,earn,1719936715,1719936715087,USDT_USDT,USDT,USDT,earn,earn,0.001299,0.0,,0.0,USDT
earn_USDT_1719940299672,earn,1719940299,1719940299672,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719943878635,earn,1719943878,1719943878635,USDT_USDT,USDT,USDT,earn,earn,0.001147,0.0,,0.0,USDT
earn_USDT_1719947445787,earn,1719947445,1719947445787,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719951187173,earn,1719951187,1719951187173,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719954789239,earn,1719954789,1719954789239,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719958257459,earn,1719958257,1719958257459,USDT_USDT,USDT,USDT,earn,earn,0.001199,0.0,,0.0,USDT
earn_USDT_1719961834143,earn,1719961834,1719961834143,USDT_USDT,USDT,USDT,earn,earn,0.001266,0.0,,0.0,USDT
earn_USDT_1719965592366,earn,1719965592,1719965592366,USDT_USDT,USDT,USDT,earn,earn,0.001267,0.0,,0.0,USDT
earn_USDT_1719969078509,earn,1719969078,1719969078509,USDT_USDT,USDT,USDT,earn,earn,0.000981,0.0,,0.0,USDT
earn_USDT_1719972700190,earn,1719972700,1719972700190,USDT_USDT,USDT,USDT,earn,earn,0.001066,0.0,,0.0,USDT
earn_USDT_1719976251844,earn,1719976251,1719976251844,USDT_USDT,USDT,USDT,earn,earn,0.001025,0.0,,0.0,USDT
earn_USDT_1719979846250,earn,1719979846,1719979846250,USDT_USDT,USDT,USDT,earn,earn,0.000981,0.0,,0.0,USDT
earn_USDT_1719983571243,earn,1719983571,1719983571243,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1719987171552,earn,1719987171,1719987171552,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719990762909,earn,1719990762,1719990762909,USDT_USDT,USDT,USDT,earn,earn,0.001147,0.0,,0.0,USDT
earn_USDT_1719994366177,earn,1719994366,1719994366177,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1719997947855,earn,1719997947,1719997947855,USDT_USDT,USDT,USDT,earn,earn,0.001309,0.0,,0.0,USDT
earn_USDT_1720001403282,earn,1720001403,1720001403282,USDT_USDT,USDT,USDT,earn,earn,0.00132,0.0,,0.0,USDT
earn_USDT_1720005048706,earn,1720005048,1720005048706,USDT_USDT,USDT,USDT,earn,earn,0.001339,0.0,,0.0,USDT
earn_USDT_1720008679115,earn,1720008679,1720008679115,USDT_USDT,USDT,USDT,earn,earn,0.001638,0.0,,0.0,USDT
earn_USDT_1720012350855,earn,1720012350,1720012350855,USDT_USDT,USDT,USDT,earn,earn,0.001746,0.0,,0.0,USDT
earn_USDT_1720015953733,earn,1720015953,1720015953733,USDT_USDT,USDT,USDT,earn,earn,0.001638,0.0,,0.0,USDT
earn_USDT_1720019463513,earn,1720019463,1720019463513,USDT_USDT,USDT,USDT,earn,earn,0.00189,0.0,,0.0,USDT
earn_USDT_1720023144900,earn,1720023144,1720023144900,USDT_USDT,USDT,USDT,earn,earn,0.001339,0.0,,0.0,USDT
earn_USDT_1720026742074,earn,1720026742,1720026742074,USDT_USDT,USDT,USDT,earn,earn,0.001309,0.0,,0.0,USDT
earn_USDT_1720030221339,earn,1720030221,1720030221339,USDT_USDT,USDT,USDT,earn,earn,0.001199,0.0,,0.0,USDT
earn_USDT_1720033941678,earn,1720033941,1720033941678,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720037484486,earn,1720037484,1720037484486,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720041141893,earn,1720041141,1720041141893,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720044726508,earn,1720044726,1720044726508,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720048254993,earn,1720048254,1720048254993,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720051857603,earn,1720051857,1720051857603,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720055502912,earn,1720055502,1720055502912,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720059069383,earn,1720059069,1720059069383,USDT_USDT,USDT,USDT,earn,earn,0.001284,0.0,,0.0,USDT
earn_USDT_1720062664011,earn,1720062664,1720062664011,USDT_USDT,USDT,USDT,earn,earn,0.002183,0.0,,0.0,USDT
earn_USDT_1720066350672,earn,1720066350,1720066350672,USDT_USDT,USDT,USDT,earn,earn,0.001747,0.0,,0.0,USDT
earn_USDT_1720069920527,earn,1720069920,1720069920527,USDT_USDT,USDT,USDT,earn,earn,0.001747,0.0,,0.0,USDT
earn_USDT_1720073545186,earn,1720073545,1720073545186,USDT_USDT,USDT,USDT,earn,earn,0.001747,0.0,,0.0,USDT
earn_USDT_1720077126283,earn,1720077126,1720077126283,USDT_USDT,USDT,USDT,earn,earn,0.001339,0.0,,0.0,USDT
earn_USDT_1720080747426,earn,1720080747,1720080747426,USDT_USDT,USDT,USDT,earn,earn,0.001502,0.0,,0.0,USDT
earn_USDT_1720084245771,earn,1720084245,1720084245771,USDT_USDT,USDT,USDT,earn,earn,0.001506,0.0,,0.0,USDT
earn_USDT_1720087926832,earn,1720087926,1720087926832,USDT_USDT,USDT,USDT,earn,earn,0.001911,0.0,,0.0,USDT
earn_USDT_1720091511305,earn,1720091511,1720091511305,USDT_USDT,USDT,USDT,earn,earn,0.001912,0.0,,0.0,USDT
earn_USDT_1720095051577,earn,1720095051,1720095051577,USDT_USDT,USDT,USDT,earn,earn,0.001638,0.0,,0.0,USDT
earn_USDT_1720098687933,earn,1720098687,1720098687933,USDT_USDT,USDT,USDT,earn,earn,0.001724,0.0,,0.0,USDT
earn_USDT_1720102347245,earn,1720102347,1720102347245,USDT_USDT,USDT,USDT,earn,earn,0.001911,0.0,,0.0,USDT
earn_USDT_1720105917625,earn,1720105917,1720105917625,USDT_USDT,USDT,USDT,earn,earn,0.001502,0.0,,0.0,USDT
earn_USDT_1720109538309,earn,1720109538,1720109538309,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720113093539,earn,1720113093,1720113093539,USDT_USDT,USDT,USDT,earn,earn,0.000955,0.0,,0.0,USDT
earn_USDT_1720116714747,earn,1720116714,1720116714747,USDT_USDT,USDT,USDT,earn,earn,0.000873,0.0,,0.0,USDT
earn_USDT_1720120263501,earn,1720120263,1720120263501,USDT_USDT,USDT,USDT,earn,earn,0.000872,0.0,,0.0,USDT
earn_USDT_1720123893415,earn,1720123893,1720123893415,USDT_USDT,USDT,USDT,earn,earn,0.000873,0.0,,0.0,USDT
earn_USDT_1720127544698,earn,1720127544,1720127544698,USDT_USDT,USDT,USDT,earn,earn,0.000873,0.0,,0.0,USDT
earn_USDT_1720131144745,earn,1720131144,1720131144745,USDT_USDT,USDT,USDT,earn,earn,0.000765,0.0,,0.0,USDT
earn_USDT_1720134744187,earn,1720134744,1720134744187,USDT_USDT,USDT,USDT,earn,earn,0.000655,0.0,,0.0,USDT
earn_USDT_1720138341968,earn,1720138341,1720138341968,USDT_USDT,USDT,USDT,earn,earn,0.000765,0.0,,0.0,USDT
earn_USDT_1720141939201,earn,1720141939,1720141939201,USDT_USDT,USDT,USDT,earn,earn,0.000654,0.0,,0.0,USDT
earn_USDT_1720145550594,earn,1720145550,1720145550594,USDT_USDT,USDT,USDT,earn,earn,0.000611,0.0,,0.0,USDT
earn_USDT_1720149031382,earn,1720149031,1720149031382,USDT_USDT,USDT,USDT,earn,earn,0.000654,0.0,,0.0,USDT
earn_USDT_1720152750813,earn,1720152750,1720152750813,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720156230591,earn,1720156230,1720156230591,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720159884763,earn,1720159884,1720159884763,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720163475500,earn,1720163475,1720163475500,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720167150476,earn,1720167150,1720167150476,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720170750837,earn,1720170750,1720170750837,USDT_USDT,USDT,USDT,earn,earn,0.000654,0.0,,0.0,USDT
earn_USDT_1720174242747,earn,1720174242,1720174242747,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720177944729,earn,1720177944,1720177944729,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720181544653,earn,1720181544,1720181544653,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720185141417,earn,1720185141,1720185141417,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720188636707,earn,1720188636,1720188636707,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720192245498,earn,1720192245,1720192245498,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720195858127,earn,1720195858,1720195858127,USDT_USDT,USDT,USDT,earn,earn,0.000628,0.0,,0.0,USDT
earn_USDT_1720199545049,earn,1720199545,1720199545049,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720203147646,earn,1720203147,1720203147646,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720206747191,earn,1720206747,1720206747191,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720210290857,earn,1720210290,1720210290857,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720213944917,earn,1720213944,1720213944917,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720217508302,earn,1720217508,1720217508302,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720221109206,earn,1720221109,1720221109206,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720224699765,earn,1720224699,1720224699765,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720228347291,earn,1720228347,1720228347291,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720231938645,earn,1720231938,1720231938645,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720235425152,earn,1720235425,1720235425152,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720239090930,earn,1720239090,1720239090930,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720242747202,earn,1720242747,1720242747202,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720246344342,earn,1720246344,1720246344342,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720249905244,earn,1720249905,1720249905244,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720253547160,earn,1720253547,1720253547160,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720257144637,earn,1720257144,1720257144637,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720260741363,earn,1720260741,1720260741363,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720264329340,earn,1720264329,1720264329340,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720267941301,earn,1720267941,1720267941301,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720271397720,earn,1720271397,1720271397720,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720275145201,earn,1720275145,1720275145201,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720278616196,earn,1720278616,1720278616196,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720282245603,earn,1720282245,1720282245603,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720285947204,earn,1720285947,1720285947204,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720289544813,earn,1720289544,1720289544813,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720293114788,earn,1720293114,1720293114788,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720296745124,earn,1720296745,1720296745124,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720300342090,earn,1720300342,1720300342090,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720303938211,earn,1720303938,1720303938211,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720307541652,earn,1720307541,1720307541652,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720311141658,earn,1720311141,1720311141658,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720314690504,earn,1720314690,1720314690504,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720318230423,earn,1720318230,1720318230423,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720321863600,earn,1720321863,1720321863600,USDT_USDT,USDT,USDT,earn,earn,0.000628,0.0,,0.0,USDT
earn_USDT_1720325544571,earn,1720325544,1720325544571,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720329048319,earn,1720329048,1720329048319,USDT_USDT,USDT,USDT,earn,earn,0.000628,0.0,,0.0,USDT
earn_USDT_1720332747956,earn,1720332747,1720332747956,USDT_USDT,USDT,USDT,earn,earn,0.000654,0.0,,0.0,USDT
earn_USDT_1720336216135,earn,1720336216,1720336216135,USDT_USDT,USDT,USDT,earn,earn,0.000655,0.0,,0.0,USDT
earn_USDT_1720339947838,earn,1720339947,1720339947838,USDT_USDT,USDT,USDT,earn,earn,0.000829,0.0,,0.0,USDT
earn_USDT_1720343550482,earn,1720343550,1720343550482,USDT_USDT,USDT,USDT,earn,earn,0.000873,0.0,,0.0,USDT
earn_USDT_1720347039807,earn,1720347039,1720347039807,USDT_USDT,USDT,USDT,earn,earn,0.000872,0.0,,0.0,USDT
earn_USDT_1720350748191,earn,1720350748,1720350748191,USDT_USDT,USDT,USDT,earn,earn,0.000829,0.0,,0.0,USDT
earn_USDT_1720354195219,earn,1720354195,1720354195219,USDT_USDT,USDT,USDT,earn,earn,0.000873,0.0,,0.0,USDT
earn_USDT_1720357924205,earn,1720357924,1720357924205,USDT_USDT,USDT,USDT,earn,earn,0.000871,0.0,,0.0,USDT
earn_USDT_1720361547268,earn,1720361547,1720361547268,USDT_USDT,USDT,USDT,earn,earn,0.000872,0.0,,0.0,USDT
earn_USDT_1720365150306,earn,1720365150,1720365150306,USDT_USDT,USDT,USDT,earn,earn,0.00107,0.0,,0.0,USDT
earn_USDT_1720368753945,earn,1720368753,1720368753945,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1720372350976,earn,1720372350,1720372350976,USDT_USDT,USDT,USDT,earn,earn,0.001066,0.0,,0.0,USDT
earn_USDT_1720375951260,earn,1720375951,1720375951260,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1720379463463,earn,1720379463,1720379463463,USDT_USDT,USDT,USDT,earn,earn,0.001066,0.0,,0.0,USDT
earn_USDT_1720383156156,earn,1720383156,1720383156156,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1720386637261,earn,1720386637,1720386637261,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1720390332723,earn,1720390332,1720390332723,USDT_USDT,USDT,USDT,earn,earn,0.001092,0.0,,0.0,USDT
earn_USDT_1720393857501,earn,1720393857,1720393857501,USDT_USDT,USDT,USDT,earn,earn,0.001091,0.0,,0.0,USDT
earn_USDT_1720397556312,earn,1720397556,1720397556312,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720401027658,earn,1720401027,1720401027658,USDT_USDT,USDT,USDT,earn,earn,0.001148,0.0,,0.0,USDT
earn_USDT_1720404616150,earn,1720404616,1720404616150,USDT_USDT,USDT,USDT,earn,earn,0.000655,0.0,,0.0,USDT
earn_USDT_1720408350804,earn,1720408350,1720408350804,USDT_USDT,USDT,USDT,earn,earn,0.000764,0.0,,0.0,USDT
earn_USDT_1720411837235,earn,1720411837,1720411837235,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720415521084,earn,1720415521,1720415521084,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720419018727,earn,1720419018,1720419018727,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720422739058,earn,1720422739,1720422739058,USDT_USDT,USDT,USDT,earn,earn,0.000575,0.0,,0.0,USDT
earn_USDT_1720426350625,earn,1720426350,1720426350625,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720429950890,earn,1720429950,1720429950890,USDT_USDT,USDT,USDT,earn,earn,0.000574,0.0,,0.0,USDT
earn_USDT_1720433553502,earn,1720433553,1720433553502,USDT_USDT,USDT,USDT,earn,earn,0.000655,0.0,,0.0,USDT
